#SetID	ThemeGroup	Theme	SubTheme	Year	Name	Pieces	USRetailPrice
8082	Miscellaneous	Collectable Minifigures	Series 2	2010	Explorer	8	1.99
8083	Miscellaneous	Collectable Minifigures	Series 2	2010	Life Guard	6	1.99
8084	Miscellaneous	Collectable Minifigures	Series 2	2010	Mime	7	1.99
8085	Miscellaneous	Collectable Minifigures	Series 2	2010	Weightlifter	8	1.99
8086	Miscellaneous	Collectable Minifigures	Series 2	2010	Pop Star	7	1.99
8087	Miscellaneous	Collectable Minifigures	Series 2	2010	Skier	10	1.99
8088	Miscellaneous	Collectable Minifigures	Series 2	2010	Disco Dude	6	1.99
8089	Miscellaneous	Collectable Minifigures	Series 2	2010	Karate Master	7	1.99
8090	Miscellaneous	Collectable Minifigures	Series 2	2010	Surfer	6	1.99
8091	Miscellaneous	Collectable Minifigures	Series 2	2010	Pharaoh	6	1.99
9613	Miscellaneous	Collectable Minifigures	Series 2	2010	LEGO Minifigures - Series 2 - Complete	115	0
9620	Miscellaneous	Collectable Minifigures	Series 2	2010	LEGO Minifigures - Series 2 - Sealed Box	0	0
6256	Constraction	Bionicle	Phantoka	2008	Toa Kopaka	54	12.99
6257	Constraction	Bionicle	Phantoka	2008	Toa Lewa	52	12.99
6258	Constraction	Bionicle	Phantoka	2008	Toa Pohatu	68	12.99
6404	Constraction	Bionicle	Mistika	2008	Toa Gali	60	12.99
6405	Constraction	Bionicle	Mistika	2008	Toa Tahu	73	12.99
6406	Constraction	Bionicle	Mistika	2008	Toa Onua	62	12.99
6259	Constraction	Bionicle	Phantoka	2008	Antroz	53	12.99
6260	Constraction	Bionicle	Phantoka	2008	Vamprah	49	12.99
6261	Constraction	Bionicle	Phantoka	2008	Chirox	49	12.99
6407	Constraction	Bionicle	Mistika	2008	Krika	40	12.99
6408	Constraction	Bionicle	Mistika	2008	Gorast	51	12.99
6409	Constraction	Bionicle	Mistika	2008	Bitil	54	12.99
6289	Constraction	Bionicle	Warriors	2008	Toa Ignika	140	19.99
6410	Constraction	Bionicle	Warriors	2008	Vultraz	133	19.99
6411	Constraction	Bionicle	Warriors	2008	Takanuva	267	29.99
4432	Technical	Technic	Supplementary	1982	Power Pack	26	0
5121	Historical	Castle	Knights' Kingdom II	2006	King Jayko	130	20
5122	Historical	Castle	Knights' Kingdom II	2006	Lord Vladek	112	20
5123	Historical	Castle	Knights' Kingdom II	2006	Sir Kentis	43	10
5124	Historical	Castle	Knights' Kingdom II	2006	Sir Adric	40	10
5125	Historical	Castle	Knights' Kingdom II	2006	Dracus	38	9.99
5126	Historical	Castle	Knights' Kingdom II	2006	Karzon	44	9.99
6953	Action/Adventure	Power Miners	{Unknown}	2009	Boulder Blaster	293	26.99
6971	Action/Adventure	Power Miners	{Unknown}	2009	Cave Crusher	259	49.99
6972	Action/Adventure	Power Miners	{Unknown}	2009	Underground Mining Station	637	79.99
4434	Technical	Technic	Supplementary	1981	Technical Elements	124	0
4435	Constraction	Bionicle	Accessories	2004	The Ultimate BIONICLE Set	702	20
4436	Technical	Technic	Supplementary	1988	Technic Figures	10	8.25
4802	Constraction	Bionicle	Accessories	2005	Ultimate BIONICLE Accessory Kit	500	0
4437	Technical	Technic	Supplementary	1993	The LEGO Technic Guys	9	9
4796	Constraction	Bionicle	Accessories	2005	BIONICLE Exclusive Accessories	401	20
5228	Constraction	Bionicle	Accessories	2006	Zamor Spheres	10	2
4439	Technical	Technic	Supplementary	1990	9V Motor Set	57	36
5137	Constraction	Bionicle	Matoran	2006	Velika	21	4
5138	Constraction	Bionicle	Matoran	2006	Kazi	25	3.99
5139	Constraction	Bionicle	Matoran	2006	Piruk	27	3.99
5140	Constraction	Bionicle	Matoran	2006	Garan	21	3.99
5141	Constraction	Bionicle	Matoran	2006	Balta	22	4
5142	Constraction	Bionicle	Matoran	2006	Dalu	25	3.99
5332	Constraction	Bionicle	Toa Inika	2006	Toa Jaller	46	10
5333	Constraction	Bionicle	Toa Inika	2006	Toa Hahli	46	9.99
5334	Constraction	Bionicle	Toa Inika	2006	Toa Nuparu	54	9.99
5335	Constraction	Bionicle	Toa Inika	2006	Toa Hewkii	62	9.99
5336	Constraction	Bionicle	Toa Inika	2006	Toa Kongu	46	9.99
5337	Constraction	Bionicle	Toa Inika	2006	Toa Matoro	46	9.99
5143	Constraction	Bionicle	Warriors	2006	Axonn	196	20
5144	Constraction	Bionicle	Warriors	2006	Brutaka	193	19.99
4440	Technical	Technic	Supplementary	1997	Motor Set, 9V	60	40
4635	Constraction	Bionicle	Toa Hordika	2005	Toa Hordika Vakama	48	8.99
4636	Constraction	Bionicle	Toa Hordika	2005	Toa Hordika Nokama	48	9
4637	Constraction	Bionicle	Toa Hordika	2005	Toa Hordika Whenua	48	9
4638	Constraction	Bionicle	Toa Hordika	2005	Toa Hordika Onewa	48	9
4639	Constraction	Bionicle	Toa Hordika	2005	Toa Hordika Matau	48	9
4640	Constraction	Bionicle	Toa Hordika	2005	Toa Hordika Nuju	48	9
4671	Constraction	Bionicle	Visorak	2005	Visorak Vohtarak	47	9
4672	Constraction	Bionicle	Visorak	2005	Visorak Boggarak	47	9
4673	Constraction	Bionicle	Visorak	2005	Visorak Oohnorak	47	9
4674	Constraction	Bionicle	Visorak	2005	Visorak Roporak	48	9
4675	Constraction	Bionicle	Visorak	2005	Visorak Keelerak	48	9
4676	Constraction	Bionicle	Visorak	2005	Visorak Suukorak	48	9
4677	Constraction	Bionicle	Accessories	2005	Rhotuka Spinners	5	2
4678	Constraction	Bionicle	Warriors	2005	Keetongu	203	20
4679	Constraction	Bionicle	Warriors	2005	Sidorak	211	20
4754	Constraction	Bionicle	Playsets	2005	Visorak Battle Ram	189	30
4755	Constraction	Bionicle	Playsets	2005	Tower of Toa	410	50
4727	Constraction	Bionicle	Playsets	2005	Battle of Metru Nui	856	80
23776	Miscellaneous	Gear	Digital media	1997	Search Sub CD-ROM	0	0
4680	Constraction	Bionicle	Warriors	2005	Roodaka	233	20
4764	Constraction	Bionicle	Toa Hagah	2005	Toa Iruini	53	8.99
4822	Constraction	Bionicle	Toa Hagah	2005	Toa Norik	55	0
5339	Constraction	Bionicle	Warriors	2006	Vezon & Fenrakk	281	30
5045	Constraction	Bionicle	Playsets	2005	Visorak's Gate	325	40
4445	Historical	Castle	Knights' Kingdom II	2004	Danju	42	0
4446	Historical	Castle	Knights' Kingdom II	2004	Jayko	45	0
4447	Historical	Castle	Knights' Kingdom II	2004	Rascus	46	0
4448	Historical	Castle	Knights' Kingdom II	2004	Santis	46	0
4449	Historical	Castle	Knights' Kingdom II	2004	Vladek	48	0
4450	Historical	Castle	Knights' Kingdom II	2004	Vladek Encounter	42	9
4451	Historical	Castle	Knights' Kingdom II	2004	Border Ambush	177	20
4452	Historical	Castle	Knights' Kingdom II	2004	The Grand Tournament	312	30
4454	Historical	Castle	Knights' Kingdom II	2004	Citadel of Orlan	442	50
4455	Historical	Castle	Knights' Kingdom II	2004	The Castle of Morcia	637	90
4707	Historical	Castle	Knights' Kingdom II	2004	Danju	46	8
4708	Historical	Castle	Knights' Kingdom II	2004	Jayko	49	8
4709	Historical	Castle	Knights' Kingdom II	2004	Rascus	50	8
4710	Historical	Castle	Knights' Kingdom II	2004	Santis	50	8
4456	Historical	Castle	Knights' Kingdom II	2004	Vladek	52	8
4458	Historical	Castle	Knights' Kingdom II	2004	King Mathias	44	0
4681	Historical	Castle	Knights' Kingdom II	2005	Sir Danju	42	8.99
4682	Historical	Castle	Knights' Kingdom II	2005	Sir Jayko	43	9
4683	Historical	Castle	Knights' Kingdom II	2005	Sir Rascus	44	9
4684	Historical	Castle	Knights' Kingdom II	2005	Sir Santis	44	9
4685	Historical	Castle	Knights' Kingdom II	2005	Lord Vladek	44	9
4686	Historical	Castle	Knights' Kingdom II	2005	King Mathias	43	9
4459	Historical	Castle	Knights' Kingdom II	2004	Knights' Castle Wall	178	20
4461	Historical	Castle	Knights' Kingdom II	2004	Vladek's Siege Engine	192	20
5057	Historical	Castle	Knights' Kingdom II	2005	Knights' Attack Barge	172	0
5058	Historical	Castle	Knights' Kingdom II	2005	Dark Fortress Landing	142	0
8251	Miscellaneous	Collectable Minifigures	Series 3	2011	LEGO Minifigures - Series 3 {Random bag}	0	2.99
8448	Miscellaneous	Collectable Minifigures	Series 3	2011	Fisherman	9	2.99
8447	Miscellaneous	Collectable Minifigures	Series 3	2011	Pilot	7	2.99
8445	Miscellaneous	Collectable Minifigures	Series 3	2011	Tribal Chief	6	2.99
8446	Miscellaneous	Collectable Minifigures	Series 3	2011	Samurai Warrior	7	2.99
8450	Miscellaneous	Collectable Minifigures	Series 3	2011	Snowboarder	7	2.99
8449	Miscellaneous	Collectable Minifigures	Series 3	2011	Space Villain	9	2.99
8454	Miscellaneous	Collectable Minifigures	Series 3	2011	Sumo Wrestler	6	2.99
8456	Miscellaneous	Collectable Minifigures	Series 3	2011	Mummy	5	2.99
8453	Miscellaneous	Collectable Minifigures	Series 3	2011	Elf	8	2.99
8457	Miscellaneous	Collectable Minifigures	Series 3	2011	Tennis Player	6	2.99
8451	Miscellaneous	Collectable Minifigures	Series 3	2011	Race Car Driver	7	2.99
8459	Miscellaneous	Collectable Minifigures	Series 3	2011	Gorilla Suit Guy	6	2.99
8455	Miscellaneous	Collectable Minifigures	Series 3	2011	Space Alien	6	2.99
8444	Miscellaneous	Collectable Minifigures	Series 3	2011	Hula Dancer	8	2.99
8452	Miscellaneous	Collectable Minifigures	Series 3	2011	Rapper	7	2.99
8458	Miscellaneous	Collectable Minifigures	Series 3	2011	Baseball Player	6	2.99
9614	Miscellaneous	Collectable Minifigures	Series 3	2011	LEGO Minifigures - Series 3 - Complete	110	0
9621	Miscellaneous	Collectable Minifigures	Series 3	2011	LEGO Minifigures - Series 3 - Sealed Box	0	0
8252	Miscellaneous	Collectable Minifigures	Series 4	2011	LEGO Minifigures - Series 4 {Random bag}	0	2.99
8491	Miscellaneous	Collectable Minifigures	Series 4	2011	Lawn Gnome	8	2.99
8496	Miscellaneous	Collectable Minifigures	Series 4	2011	Kimono Girl	6	2.99
8483	Miscellaneous	Collectable Minifigures	Series 4	2011	Musketeer	7	2.99
8495	Miscellaneous	Collectable Minifigures	Series 4	2011	Punk Rocker	6	2.99
8487	Miscellaneous	Collectable Minifigures	Series 4	2011	Surfer Girl	6	2.99
8485	Miscellaneous	Collectable Minifigures	Series 4	2011	Viking	10	2.99
8481	Miscellaneous	Collectable Minifigures	Series 4	2011	The Monster	4	2.99
8492	Miscellaneous	Collectable Minifigures	Series 4	2011	Hockey Player	9	2.99
8484	Miscellaneous	Collectable Minifigures	Series 4	2011	Street Skater	8	2.99
8482	Miscellaneous	Collectable Minifigures	Series 4	2011	Sailor	6	2.99
8489	Miscellaneous	Collectable Minifigures	Series 4	2011	Soccer Player	7	2.99
8486	Miscellaneous	Collectable Minifigures	Series 4	2011	Werewolf	6	2.99
8488	Miscellaneous	Collectable Minifigures	Series 4	2011	Hazmat Guy	6	2.99
8490	Miscellaneous	Collectable Minifigures	Series 4	2011	Artist	7	2.99
8494	Miscellaneous	Collectable Minifigures	Series 4	2011	Ice Skater	8	2.99
8493	Miscellaneous	Collectable Minifigures	Series 4	2011	Crazy Scientist	6	2.99
9615	Miscellaneous	Collectable Minifigures	Series 4	2011	LEGO Minifigures - Series 4 - Complete	110	0
9622	Miscellaneous	Collectable Minifigures	Series 4	2011	LEGO Minifigures - Series 4 - Sealed Box	0	0
8611	Miscellaneous	Collectable Minifigures	Series 5	2011	LEGO Minifigures - Series 5 {Random bag}	0	2.99
8800	Miscellaneous	Collectable Minifigures	Series 5	2011	Graduate	7	2.99
8801	Miscellaneous	Collectable Minifigures	Series 5	2011	Gladiator	7	2.99
8802	Miscellaneous	Collectable Minifigures	Series 5	2011	Royal Guard	6	2.99
8803	Miscellaneous	Collectable Minifigures	Series 5	2011	Ice Fisherman	8	2.99
8804	Miscellaneous	Collectable Minifigures	Series 5	2011	Cave Woman	7	2.99
8805	Miscellaneous	Collectable Minifigures	Series 5	2011	Lizard Man	6	2.99
8806	Miscellaneous	Collectable Minifigures	Series 5	2011	Zookeeper	7	2.99
8807	Miscellaneous	Collectable Minifigures	Series 5	2011	Lumberjack	6	2.99
8808	Miscellaneous	Collectable Minifigures	Series 5	2011	Small Clown	6	2.99
8809	Miscellaneous	Collectable Minifigures	Series 5	2011	Fitness Instructor	6	2.99
8810	Miscellaneous	Collectable Minifigures	Series 5	2011	Detective	6	2.99
8811	Miscellaneous	Collectable Minifigures	Series 5	2011	Evil Dwarf	10	2.99
8812	Miscellaneous	Collectable Minifigures	Series 5	2011	Boxer	5	2.99
8813	Miscellaneous	Collectable Minifigures	Series 5	2011	Egyptian Queen	6	2.99
8814	Miscellaneous	Collectable Minifigures	Series 5	2011	Gangster	7	2.99
8815	Miscellaneous	Collectable Minifigures	Series 5	2011	Snowboarder Guy	6	2.99
9616	Miscellaneous	Collectable Minifigures	Series 5	2011	LEGO Minifigures - Series 5 - Complete	106	0
9623	Miscellaneous	Collectable Minifigures	Series 5	2011	LEGO Minifigures - Series 5 - Sealed Box	0	0
4462	Technical	Technic	{Unknown}	1994	F1 Racer	94	8.75
4701	Historical	Castle	Knights' Kingdom II	2004	King Mathias	44	10
4463	Technical	Technic	{Unknown}	1991	Cafe Racer	80	10
4464	Constraction	Bionicle	Warriors	2004	Toa Lhikan and Kikanalo	214	30
4465	Technical	Technic	{Unknown}	1994	Helicopter	147	0
5321	Historical	Castle	Knights' Kingdom II	2006	Battle at the Pass	381	40
4466	Technical	Technic	{Unknown}	1991	Speedway Bandit	77	0
4467	Technical	Technic	{Unknown}	1994	Off-Roader	184	0
4468	Technical	Technic	{Unknown}	1993	Dune Buggy	120	13.25
4469	Technical	Technic	{Unknown}	1991	Mountain Rambler	139	0
5249	Historical	Castle	Knights' Kingdom II	2006	Rogue Knight Battleship	152	20
5250	Historical	Castle	Knights' Kingdom II	2006	Gargoyle Bridge	250	30
5251	Historical	Castle	Knights' Kingdom II	2006	Mistlands Tower	431	50
4470	Technical	Technic	{Unknown}	1993	Hovercraft	194	25.5
4471	Technical	Technic	{Unknown}	1990	Night Chopper	116	0
4472	Technical	Technic	{Unknown}	1992	ATX Sport Cycle	95	10
9036	Miscellaneous	Collectable Minifigures	Series 6	2012	LEGO Minifigures - Series 6 {Random bag}	0	2.99
9135	Miscellaneous	Collectable Minifigures	Series 6	2012	Classic Alien	6	2.99
9138	Miscellaneous	Collectable Minifigures	Series 6	2012	Highland Battler	7	2.99
9127	Miscellaneous	Collectable Minifigures	Series 6	2012	Sleepyhead	6	2.99
9125	Miscellaneous	Collectable Minifigures	Series 6	2012	Lady Liberty	8	2.99
9136	Miscellaneous	Collectable Minifigures	Series 6	2012	Bandit	8	2.99
9124	Miscellaneous	Collectable Minifigures	Series 6	2012	Flamenco Dancer	6	2.99
9126	Miscellaneous	Collectable Minifigures	Series 6	2012	Clockwork Robot	5	2.99
9137	Miscellaneous	Collectable Minifigures	Series 6	2012	Minotaur	8	2.99
9133	Miscellaneous	Collectable Minifigures	Series 6	2012	Leprechaun	9	2.99
9139	Miscellaneous	Collectable Minifigures	Series 6	2012	Roman Soldier	7	2.99
9128	Miscellaneous	Collectable Minifigures	Series 6	2012	Surgeon	7	2.99
9129	Miscellaneous	Collectable Minifigures	Series 6	2012	Skater Girl	8	2.99
9132	Miscellaneous	Collectable Minifigures	Series 6	2012	Intergalactic Girl	9	2.99
9131	Miscellaneous	Collectable Minifigures	Series 6	2012	Butcher	7	2.99
9130	Miscellaneous	Collectable Minifigures	Series 6	2012	Mechanic	7	2.99
9134	Miscellaneous	Collectable Minifigures	Series 6	2012	Genie	7	2.99
9617	Miscellaneous	Collectable Minifigures	Series 6	2012	LEGO Minifigures - Series 6 - Complete	115	0
9624	Miscellaneous	Collectable Minifigures	Series 6	2012	LEGO Minifigures - Series 6 - Sealed Box	0	0
4473	Technical	Technic	{Unknown}	1992	Front End Loader	175	21
4474	Technical	Technic	{Unknown}	1994	Dune Blaster	278	0
4475	Technical	Technic	{Unknown}	1990	Rally 6-Wheeler	171	0
9037	Miscellaneous	Collectable Minifigures	Series 7	2012	LEGO Minifigures - Series 7 {Random bag}	0	2.99
9523	Miscellaneous	Collectable Minifigures	Series 7	2012	Swimming Champion	6	2.99
9526	Miscellaneous	Collectable Minifigures	Series 7	2012	Aztec Warrior	7	2.99
9516	Miscellaneous	Collectable Minifigures	Series 7	2012	Bunny Suit Guy	7	2.99
9528	Miscellaneous	Collectable Minifigures	Series 7	2012	Bride	9	2.99
9519	Miscellaneous	Collectable Minifigures	Series 7	2012	Ocean King	7	2.99
9521	Miscellaneous	Collectable Minifigures	Series 7	2012	Bagpiper	7	2.99
9525	Miscellaneous	Collectable Minifigures	Series 7	2012	Daredevil	8	2.99
9514	Miscellaneous	Collectable Minifigures	Series 7	2012	Galaxy Patrol	7	2.99
9524	Miscellaneous	Collectable Minifigures	Series 7	2012	Tennis Ace	6	2.99
9522	Miscellaneous	Collectable Minifigures	Series 7	2012	Jungle Boy	7	2.99
9515	Miscellaneous	Collectable Minifigures	Series 7	2012	Hippie	7	2.99
9527	Miscellaneous	Collectable Minifigures	Series 7	2012	Computer Programmer	7	2.99
9520	Miscellaneous	Collectable Minifigures	Series 7	2012	Viking Woman	9	2.99
9529	Miscellaneous	Collectable Minifigures	Series 7	2012	Evil Knight	8	2.99
9517	Miscellaneous	Collectable Minifigures	Series 7	2012	Rocker Girl	6	2.99
9518	Miscellaneous	Collectable Minifigures	Series 7	2012	Grandma Visitor	7	2.99
9618	Miscellaneous	Collectable Minifigures	Series 7	2012	LEGO Minifigures - Series 7 - Complete	115	0
9625	Miscellaneous	Collectable Minifigures	Series 7	2012	LEGO Minifigures - Series 7 - Sealed Box	0	0
4476	Technical	Technic	{Unknown}	1988	Roadster	86	0
9226	Miscellaneous	Collectable Minifigures	Series 8	2012	LEGO Minifigures - Series 8 {Random bag}	0	2.99
9793	Miscellaneous	Collectable Minifigures	Series 8	2012	Evil Robot	8	2.99
9792	Miscellaneous	Collectable Minifigures	Series 8	2012	Conquistador	8	2.99
9803	Miscellaneous	Collectable Minifigures	Series 8	2012	Lederhosen Guy	6	2.99
9805	Miscellaneous	Collectable Minifigures	Series 8	2012	Cowgirl	6	2.99
9798	Miscellaneous	Collectable Minifigures	Series 8	2012	Football Player	8	2.99
9795	Miscellaneous	Collectable Minifigures	Series 8	2012	Diver	8	2.99
9800	Miscellaneous	Collectable Minifigures	Series 8	2012	Downhill Skier	9	2.99
9799	Miscellaneous	Collectable Minifigures	Series 8	2012	Businessman	7	2.99
9797	Miscellaneous	Collectable Minifigures	Series 8	2012	Fairy	8	2.99
9802	Miscellaneous	Collectable Minifigures	Series 8	2012	Santa	7	2.99
9796	Miscellaneous	Collectable Minifigures	Series 8	2012	Vampire Bat	5	2.99
9804	Miscellaneous	Collectable Minifigures	Series 8	2012	DJ	7	2.99
9801	Miscellaneous	Collectable Minifigures	Series 8	2012	Red Cheerleader	7	2.99
9790	Miscellaneous	Collectable Minifigures	Series 8	2012	Actor	7	2.99
9791	Miscellaneous	Collectable Minifigures	Series 8	2012	Pirate Captain	6	2.99
9794	Miscellaneous	Collectable Minifigures	Series 8	2012	Alien Villainess	9	2.99
9872	Miscellaneous	Collectable Minifigures	Series 8	2012	LEGO Minifigures - Series 8 - Complete	116	0
9730	Miscellaneous	Collectable Minifigures	Series 8	2012	LEGO Minifigures - Series 8 - Sealed Box	0	0
4477	Technical	Technic	{Unknown}	1989	Forklift	240	0
4478	Technical	Technic	{Unknown}	1992	Sky Ranger	273	29.75
4479	Technical	Technic	{Unknown}	1992	Pneumatic Excavator	257	47
4480	Technical	Technic	{Unknown}	1991	Shock Cycle	251	29.75
4481	Technical	Technic	{Unknown}	1992	Supply Ship	532	59.5
4482	Technical	Technic	{Unknown}	1990	Rally Shock & Roll Racer	225	0
4483	Technical	Technic	{Unknown}	1983	Dune Buggy	180	0
4484	Technical	Technic	{Unknown}	1986	Go-Kart	281	25
4485	Technical	Technic	{Unknown}	1984	Fork-Lift Truck	269	0
4486	Technical	Technic	{Unknown}	1981	Helicopter	316	0
4487	Technical	Technic	{Unknown}	1981	Dune Buggy	174	20
4488	Technical	Technic	{Unknown}	1982	Tow Truck	379	0
4489	Technical	Technic	{Unknown}	1983	Dragster	250	0
4490	Technical	Technic	{Unknown}	1981	Power Truck	398	0
4491	Technical	Technic	{Unknown}	1986	Tractor	346	0
4493	Technical	Technic	{Unknown}	1990	Rally Support Truck	354	0
4494	Technical	Technic	{Unknown}	1984	Excavator	347	0
4495	Technical	Technic	{Unknown}	1987	Robot	327	0
4496	Technical	Technic	{Unknown}	1988	Excavator	326	0
4497	Technical	Technic	{Unknown}	1989	Power Crane	516	0
4498	Technical	Technic	{Unknown}	1988	Prop Plane	569	0
4499	Technical	Technic	{Unknown}	1991	Whirlwind Rescue	517	0
4501	Technical	Technic	{Unknown}	1993	Street Chopper	409	0
4500	Technical	Technic	{Unknown}	1980	Motorcycles	377	49.5
4503	Technical	Technic	{Unknown}	1994	Rebel Wrecker	461	69
4502	Technical	Technic	{Unknown}	1980	Auto Engines	242	69
4504	Technical	Technic	{Unknown}	1981	Tractor	610	0
4506	Technical	Technic	{Unknown}	1980	Car Chassis	668	59
4507	Technical	Technic	{Unknown}	1989	Backhoe Grader	671	0
7607	Racing	World Racers	{Unknown}	2010	Blizzard's Peak	504	59.99
7606	Racing	World Racers	{Unknown}	2010	Desert of Destruction	961	89.99
4508	Technical	Technic	{Unknown}	1988	Test Car	900	0
7114	Technical	Power Functions	Trains	2009	Train Motor	7	10.99
7111	Modern day	City	Trains	2009	Flexible Train Tracks	64	24.99
4509	Technical	Technic	{Unknown}	1992	Air Tech Claw Rig	954	139
7004	Technical	Power Functions	Accessories	2009	Polarity Switch	1	5.79
7005	Technical	Power Functions	Accessories	2009	Light Set	1	6.49
7006	Technical	Power Functions	Accessories	2009	Extension Cable (50cm)	1	3.99
4510	Technical	Technic	{Unknown}	1993	Forklift Transporter	763	82
4695	Historical	Castle	Knights' Kingdom II	2005	Fireball Catapult	46	8
4696	Historical	Castle	Knights' Kingdom II	2005	Battle Wagon	129	20
4697	Historical	Castle	Knights' Kingdom II	2005	King's Siege Tower	135	20
4699	Historical	Castle	Knights' Kingdom II	2005	Scorpion Prison Cave	280	40
4700	Historical	Castle	Knights' Kingdom II	2005	Vladek's Dark Fortress	967	99.99
7106	Technical	Power Functions	Accessories	2009	Rechargeable Battery Box	1	49.99
7104	Technical	Power Functions	Accessories	2009	IR Speed Remote Control	1	12.99
4511	Technical	Technic	{Unknown}	1994	Super Car	1343	130
6375	Technical	Power Functions	Accessories	2008	Battery Box	1	6.99
6394	Technical	Power Functions	Accessories	2008	XL-Motor	1	9.99
6395	Technical	Power Functions	Accessories	2008	M-Motor	1	7.49
6396	Technical	Power Functions	Accessories	2008	IR Receiver	1	14.99
6397	Technical	Power Functions	Accessories	2008	IR Remote Control	1	9.49
6398	Technical	Power Functions	Accessories	2008	Extension Cable (20cm)	1	2.99
7112	Technical	Power Functions	Accessories	2009	Transformer 10V DC	1	29.99
4512	Miscellaneous	Books	LEGO	1980	Ideas Book	0	0
4513	Miscellaneous	Books	LEGO	1984	Ideas Book	0	5
4515	Miscellaneous	Books	LEGO	1987	Ideas Book	0	4.5
4516	Miscellaneous	Books	LEGO	1991	Designer's Manual	1	9.5
5340	Constraction	Bionicle	Playsets	2006	Piraka Outpost	211	29.99
5341	Constraction	Bionicle	Playsets	2006	Lava Chamber Gate	373	39.99
